country_code,mkpl_doctor_id,main_specialization,main_specialization_type,doctor_city,doctor_district,mkpl_calendar_id,insurance_name,weeks_ahead,wp_minutes_per_week
ar,"4,116",dermatology and venereology,medical,,,"8,479",A.M.E.B.P.B.A,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",AMFFA,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",AMSTERDAM SALUD,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",ASOC. ESCLESIASTICA SAN PEDRO,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Accord Salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Avalian,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Banco Provincia,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Bristol,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Bristol Medicine,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",CASA (ABOGADOS),24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",COMEI,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Caja Notarial,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Caja de Escribanos,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Centro Médico Pueyrredón,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Coomarpes,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",ELEVAR,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Emsys,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Federada Salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Galeno,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Grupo san nicolas,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",IOSFA,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Jerárquicos Salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",LUIS PASTEUR,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Luz y Fuerza,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",MEDICUS S.A,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Medifé,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",O.S.PA.CA.R.P. Obra Social de Patrones de Cabotaje de Ríos y Puertos,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",OMINT,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",OPDEA,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",OSARPYH,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",OSPEDYC,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Obra Social TV Salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Osptv,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Patrones de Cabotaje,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Personal de Farmacia,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Poder Judicial,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Prevención salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",SAMI,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",SCIS,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479","SERES SALUD OSPACA,OSPOCE Y OSCEP",24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",SUMA,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",Sancor Salud,24,540
ar,"4,116",dermatology and venereology,medical,,,"8,479",Swiss Medical,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",TV SALUD OBRA SOCIAL PERSONAL DE TELEVISION,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",UP UNION PERSONAL ACCORD SALUD,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",WILLIAM HOPE SERVICIOS DE SALUD,24,510
ar,"4,116",dermatology and venereology,medical,,,"8,479",femedica,24,540
ar,"60,211",paediatrics,paramedical,Vicente López,Vicente López,129,OSDE Binario,4,300
ar,"85,830",general medicine,medical,Belgrano,Saavedra,"10,852",Avalian,4,770
ar,"85,830",general medicine,medical,Belgrano,Saavedra,"10,852",OPDEA,4,770
ar,"85,830",general medicine,medical,Belgrano,Saavedra,"10,852",Osde,4,770
ar,"85,830",general medicine,medical,Belgrano,Saavedra,"10,852",Swiss Medical,4,770
ar,"116,906",gastroenterology,medical,Capital Federal,Belgrano,"11,150",OSDE Binario,6,315
ar,"116,906",gastroenterology,medical,Capital Federal,Belgrano,"11,150",Swiss Medical,6,315
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",AMS Petrobrás,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Allianz,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Amil,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Bradesco Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",CABESP,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Cassi,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Dix Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",FUNCESP,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",GAMA Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Geap Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Golden Cross,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Lincx,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Mediservice,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Omint,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",PAME,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",PASBC,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Porto Seguro,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Postal Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",SOMPO,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Saúde Caixa (Caixa Econômica Federal),5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Saúde Itaú,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Unibanco Saúde,5,420
br,"6,333",oral and maxillo-facial surgery,paramedical,São Paulo,Vila Sonia,"2,681",Unimed,5,420
br,"6,393",neurosurgery,medical,Teresina,,"2,708",Unimed,0,220
br,"11,977",dermatology and venereology,medical,Sorocaba,Jardim Vergueiro,"5,348",Unimed,4,280
br,"19,274",neurology,medical,Pirassununga,Jardim Rosim,"171,445",Família Integral,8,210
br,"19,274",neurology,medical,Pirassununga,Jardim Rosim,"171,445",Unimed Pirassununga,8,210
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Allianz,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Bradesco Saúde,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",CAASP,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",CABESP,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Care Plus,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Cassi,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Central Nacional Unimed,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Fundação CESP,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",GAMA Saúde,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Porto Seguro Saúde,6,240
br,"24,885",ophthalmology,medical,São Paulo,Cerqueira César,"36,419",Unimed Seguros,6,240
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Allianz,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Amafresp (Afresp),6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Amil,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Bradesco Saúde,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",CAASP,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",CABESP,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Camed,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Care Plus,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Cassi,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Central Nacional Unimed,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Doctor Prime,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Fundação CESP,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",GAMA Saúde,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Inter Clínica do Brasil,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Mediservice,6,460
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",NotreDame Intermédica,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Monte Alegre,"36,640",Sul América Saúde,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Allianz,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Amafresp (Afresp),6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Amil,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Bradesco Saúde,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",CAASP,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",CABESP,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Camed,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Care Plus,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Cassi,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Central Nacional Unimed,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Doctor Prime,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Fundação CESP,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",GAMA Saúde,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Inter Clínica do Brasil,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Mediservice,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",NotreDame Intermédica,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Porto Seguro Saúde,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Sul América Saúde,6,220
br,"24,885",ophthalmology,medical,São Paulo,Vila Mariana,"146,567",Unimed Seguros,6,220
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",AMS Petrobrás,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Amil,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Bradesco Saúde,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Camed,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Cassi,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Geap Saúde,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",IRH/Sassepe,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Postal Saúde,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Saúde Caixa (Caixa Econômica Federal),9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,Recife,Paissandu,"35,326",Sul América Saúde,9,180
br,"26,329",oral and maxillo-facial surgery,paramedical,João Pessoa,Pedro Gondim,"35,327",Amil,9,240
br,"26,329",oral and maxillo-facial surgery,paramedical,João Pessoa,Pedro Gondim,"35,327",Bradesco Saúde,9,240
br,"26,329",oral and maxillo-facial surgery,paramedical,João Pessoa,Pedro Gondim,"35,327",Cassi,9,240
br,"26,329",oral and maxillo-facial surgery,paramedical,João Pessoa,Pedro Gondim,"35,327",Saúde Caixa (Caixa Econômica Federal),9,240
br,"26,329",oral and maxillo-facial surgery,paramedical,João Pessoa,Pedro Gondim,"35,327",Unimed,9,240
br,"27,829",plastic & aesthetic surgery,medical,Rio de Janeiro,Botafogo,"41,767",Outro (Reembolso),5,420
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",ASSEFAZ (Ministério da Fazenda),4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Allianz,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Amil,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",BACEN,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Bradesco Saúde,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Caixa Saúde,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Casembrapa,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Cassi,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Cooperativa de Consumo e Benefícios Sociais e Econômicos CS Assistance,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Europ assistance,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Funsep,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",GAMA Saúde,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Itaipu Binacional,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Lincx,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Mapfre Saúde,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Mediservice,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Petrobrás Refinaria,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Saúde Abas,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Saúde Caixa,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Sinam,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Sul América Saúde,4,120
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",Unimed,4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",VOAM (VOLVO),4,240
br,"35,625",gastroenterology,medical,Curitiba,Cristo Rei,"103,644",judicemed,4,240
br,"41,888",orthopaedics,medical,Campinas,Nova Campinas,"1,987",Unimed,5,"1,980"
br,"46,888",paediatrics,medical,Salvador,,"133,425",AMS Petrobrás,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",APUB SAÚDE,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",ASSEFAZ SAÚDE,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",Amil,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",BANCO CENTRAL DO BRASIL,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",Cassi,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",Central Nacional Unimed,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",FACHESF Saúde,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",Geap Saúde,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",SulAmérica,4,"1,200"
br,"46,888",paediatrics,medical,Salvador,,"133,425",Unimed Nacional,4,"1,200"
br,"49,863",orthopaedics,medical,Boituva,,"165,603",Bradesco Saúde,24,120
br,"49,863",orthopaedics,medical,Boituva,,"165,603",Medservice,24,120
br,"49,863",orthopaedics,medical,Boituva,,"165,603",Unimed,24,120
br,"53,150",cardiology,medical,Brasília,,"62,415",ASSEFAZ (Ministério da Fazenda),1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Amil,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",BACEN,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",BRB Saúde,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Bradesco Saúde,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Conab,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",EVIDA,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",GAMA Saúde,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",GEAP,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",INAS DF,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Omint,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Postal Saúde,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",SERPRO SAÚDE,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",STF-MED (STF),1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Saúde Caixa,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",TJDFT - PRO SAUDE,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",TST SAÚDE,1,180
br,"53,150",cardiology,medical,Brasília,,"62,415",Trt 5 Saúde,1,180
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",BANCO CENTRAL DO BRASIL,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Copel,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Fundação Copel,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Fundação Sanepar,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Itaipu Binacional,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Saúde Caixa (Caixa Econômica Federal),2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Sinam,2,40
br,"57,572",proctology,medical,Curitiba,Mercês,"32,371",Unimed,2,40
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Amafresp (Afresp),5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Amil,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Bradesco Dental,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Care Plus,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Cartão de todos,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Metlife,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",NotreDame Intermédica,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Odontoprev,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Porto Seguro,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Sul América Saúde,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",São Francisco Saúde,5,495
br,"60,924",dentistry,paramedical,Araraquara,Doutor Tancredo De Almeida Neves,"21,935",Unimed Odonto,5,495
br,"68,901",proctology,medical,Rio de Janeiro,Barra Da Tijuca,"81,831",Amil,24,585
br,"68,901",proctology,medical,Rio de Janeiro,Barra Da Tijuca,"81,831",Assim Saúde,24,585
br,"68,901",proctology,medical,Rio de Janeiro,Barra Da Tijuca,"81,831",Bradesco Saúde,24,585
br,"73,335",ophthalmology,medical,Fortaleza,Centro,"21,192",ASSEFAZ (Ministério da Fazenda),6,430
br,"73,335",ophthalmology,medical,Fortaleza,Centro,"21,192",Amil,6,430
br,"73,335",ophthalmology,medical,Fortaleza,Centro,"21,192",Camed,6,430
br,"73,335",ophthalmology,medical,Fortaleza,Centro,"21,192",Unimed,6,430
br,"78,522",dermatology and venereology,medical,Recife,Torre,"171,200",Amil,8,345
br,"78,522",dermatology and venereology,medical,Recife,Torre,"171,200",Bradesco Saúde,8,345
br,"78,522",dermatology and venereology,medical,Recife,Torre,"171,200",Cassi,8,345
br,"78,522",dermatology and venereology,medical,Recife,Torre,"171,200",Sul América Saúde,8,120
br,"86,654",paediatrics,medical,Brasília,Sh Jardim Botânico,"147,066",AMHP-DF,4,390
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Amil,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Bradesco Saúde,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",GAMA Saúde,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",ITAU SAUDE,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Mediservice,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",NotreDame Intermédica,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Omint,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Porto Seguro,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Postal Saúde,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Sul América Saúde,2,490
br,"87,745",orthopaedics,medical,São Paulo,Tatuapé,"108,596",Unimed,2,490
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Amil,8,210
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Bradesco Saúde,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Copel,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Fundação Sanepar,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Omint,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Saúde Caixa (Caixa Econômica Federal),8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",Unimed,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",VOAM (VOLVO),8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,,"90,945",judicemed,8,750
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Amil,5,60
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Bradesco Saúde,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Copel,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Mediservice,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Omint,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Promed Brasil,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Sul América Saúde,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",Unimed,5,200
br,"101,199",obsterics and gynaecology,medical,Curitiba,Água Verde,"203,696",judicemed,5,200
br,"117,821",urology and adrology,medical,Serra,,"54,899",Companhia Docas do Espirito Santo - Codesa,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Conab,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",FUSMA - Marinha,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Fundação de Seguridade Social da Arcelormittal Brasil - Funssest,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Geap Saúde,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Golden Cross,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Mediservice,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Omint,4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Saúde Caixa (Caixa Econômica Federal),4,270
br,"117,821",urology and adrology,medical,Serra,,"54,899",Unimed,4,270
br,"118,620",neurology,medical,Vinhedo,Jardim Italia,"155,767",Unimed,4,300
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",Bradesco Saúde,5,240
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",Copel,5,240
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",Fundação Sanepar,5,240
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",Sinam,5,240
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",Unimed,5,240
br,"120,446",proctology,medical,Curitiba,Água Verde,"29,271",VOAM (VOLVO),5,240
br,"124,727",gastroenterology,medical,,,"68,113",Amil,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Bradesco Saúde,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Dix Saúde,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",ECONOMUS,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Lincx,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Mediservice,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Omint,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Saúde Itaú,1,"1,110"
br,"124,727",gastroenterology,medical,,,"68,113",Sul América Saúde,1,"1,110"
br,"148,291",orthopaedics,medical,Rio de Janeiro,,"87,517",Amil,6,150
br,"148,291",orthopaedics,medical,Rio de Janeiro,,"87,517",Assim Saúde,6,150
br,"148,291",orthopaedics,medical,Rio de Janeiro,,"87,517",Bradesco Saúde,6,150
br,"148,291",orthopaedics,medical,Rio de Janeiro,,"87,517",Golden Cross,6,150
br,"148,291",orthopaedics,medical,Rio de Janeiro,,"87,517",Sul América Saúde,6,150
br,"154,979",cardiology,medical,Maringá,,"22,462",Cassi,5,"2,310"
br,"154,979",cardiology,medical,Maringá,,"22,462",Unimed,5,"2,310"
br,"155,273",ophthalmology,medical,São Paulo,Vila Monte Alegre,"26,508",Allianz,6,440
br,"155,273",ophthalmology,medical,São Paulo,Vila Monte Alegre,"26,508",Bradesco Saúde,6,440
